data_hora,observado,tendencia,sazonalidade,residuo
2012-08-19,4549.0,6450.142857142857,-71.77904238618522,-1829.3638147566717
2012-09-01,6140.0,6344.285714285714,1.1807790423862363,-205.4664933281
2012-09-02,5810.0,6339.142857142857,90.13847135007843,-619.2813284929354
2012-09-03,6034.0,6101.714285714285,8.712097723704803,-76.42638343799013
2012-09-04,6864.0,6523.857142857142,-166.46654238618524,506.609399529043
2012-09-05,7112.0,6500.428571428571,-23.68306024332811,635.2544888147575
2012-09-06,6203.0,6845.714285714284,161.89729689952912,-804.6115826138135
2012-09-07,7504.0,7058.714285714284,-71.77904238618522,517.0647566719008
2012-09-08,5976.0,7187.714285714285,1.1807790423862363,-1212.8950647566717
2012-09-09,8227.0,7296.0,90.13847135007843,840.8615286499215
2012-09-10,7525.0,7524.714285714286,8.712097723704803,-8.426383437991037
2012-09-11,7767.0,7596.857142857143,-166.46654238618524,336.6093995290421
2012-09-12,7870.0,7988.0,-23.68306024332811,-94.31693975667189
2012-09-13,7804.0,7860.285714285714,161.89729689952912,-218.1830111852429
2012-09-14,8009.0,7766.5714285714275,-71.77904238618522,314.2076138147577
2012-09-15,8714.0,7238.857142857143,1.1807790423862363,1473.9620781004705
2012-09-16,7333.0,7199.000000000001,90.13847135007843,43.86152864992066
2012-09-17,6869.0,7052.4285714285725,8.712097723704803,-192.14066915227727
2012-09-18,4073.0,6570.999999999999,-166.46654238618524,-2331.533457613814
2012-09-19,7591.0,6407.857142857141,-23.68306024332811,1206.8259173861868
2012-10-01,6778.0,6407.142857142857,161.89729689952912,208.959845957614
2012-10-02,4639.0,6591.0,-71.77904238618522,-1880.2209576138148
2012-10-03,7572.0,7147.0,1.1807790423862363,423.81922095761377
2012-10-04,7328.0,6564.0,90.13847135007843,673.8615286499215
2012-10-05,8156.0,6378.285714285714,8.712097723704803,1769.0021879905814
2012-10-06,7965.0,6628.714285714285,-166.46654238618524,1502.7522566718999
2012-10-07,3510.0,6645.714285714285,-23.68306024332811,-3112.031225470957
2012-10-08,5478.0,6680.285714285714,161.89729689952912,-1364.1830111852428
2012-10-09,6392.0,6555.428571428571,-71.77904238618522,-91.64952904238542
2012-10-10,7691.0,6433.142857142856,1.1807790423862363,1256.6763638147577
2012-10-11,7570.0,6880.142857142857,90.13847135007843,599.7186715070646
2012-10-12,7282.0,6936.857142857141,8.712097723704803,336.4307594191539
2012-10-13,7109.0,7100.0,-166.46654238618524,175.46654238618524
2012-10-14,6639.0,7067.142857142857,-23.68306024332811,-404.4597968995288
2012-10-15,5875.0,7058.428571428571,161.89729689952912,-1345.3258683280997
2012-10-16,7534.0,6793.0,-71.77904238618522,812.7790423861852
2012-10-17,7461.0,6632.571428571428,1.1807790423862363,827.2477923861853
2012-10-18,7509.0,6519.428571428571,90.13847135007843,899.4329572213509
2012-10-19,5424.0,6414.142857142857,8.712097723704803,-998.8549548665617
2012-11-01,5986.0,6067.428571428572,-166.46654238618524,85.03797095761368
2012-11-02,5847.0,5752.857142857143,-23.68306024332811,117.825917386185
2012-11-03,5138.0,5492.428571428571,161.89729689952912,-516.3258683280998
2012-11-04,5107.0,5436.857142857143,-71.77904238618522,-258.0781004709579
2012-11-05,5259.0,5341.0,1.1807790423862363,-83.18077904238623
2012-11-06,5686.0,5361.714285714285,90.13847135007843,234.14724293563626
2012-11-07,5035.0,5561.428571428571,8.712097723704803,-535.1406691522754
2012-11-08,5315.0,5810.714285714285,-166.46654238618524,-329.2477433281001
2012-11-09,5992.0,5955.0,-23.68306024332811,60.683060243328114
2012-11-10,6536.0,5727.571428571428,161.89729689952912,646.5312745290424
2012-11-11,6852.0,5793.285714285715,-71.77904238618522,1130.4933281004705
2012-11-12,6269.0,5811.857142857143,1.1807790423862363,455.96207810047065
2012-11-13,4094.0,5769.857142857143,90.13847135007843,-1765.9956142072215
2012-11-14,5495.0,5640.285714285714,8.712097723704803,-153.99781200941857
2012-11-15,5445.0,5328.428571428572,-166.46654238618524,283.03797095761365
2012-11-16,5698.0,5218.428571428571,-23.68306024332811,503.25448881475745
2012-11-17,5629.0,5375.142857142857,161.89729689952912,91.959845957614
2012-11-18,4669.0,5254.285714285714,-71.77904238618522,-513.5066718995286
2012-11-19,5499.0,5366.999999999999,1.1807790423862363,130.81922095761468
2012-12-01,5191.0,5496.714285714285,90.13847135007843,-395.85275706436374
2012-12-02,4649.0,5510.999999999999,8.712097723704803,-870.7120977237039
2012-12-03,6234.0,5611.857142857143,-166.46654238618524,788.6093995290421
2012-12-04,6606.0,5541.714285714286,-23.68306024332811,1087.9687745290419
2012-12-05,5729.0,5597.571428571428,161.89729689952912,-30.468725470957565
2012-12-06,5375.0,5394.5714285714275,-71.77904238618522,52.20761381475769
2012-12-07,5008.0,5242.5714285714275,1.1807790423862363,-235.75220761381377
2012-12-08,5582.0,5084.714285714285,90.13847135007843,407.14724293563626
2012-12-09,3228.0,5026.142857142857,8.712097723704803,-1806.8549548665617
2012-12-10,5170.0,5048.5714285714275,-166.46654238618524,287.8951138147577
2012-12-11,5501.0,5134.714285714285,-23.68306024332811,389.9687745290428
2012-12-12,5319.0,5058.285714285714,161.89729689952912,98.81698881475711
2012-12-13,5532.0,5138.0,-71.77904238618522,465.7790423861852
2012-12-14,5611.0,5054.428571428572,1.1807790423862363,555.3906495290422
2012-12-15,5047.0,5062.428571428571,90.13847135007843,-105.56704277864908
2012-12-16,3786.0,5055.0,8.712097723704803,-1277.7120977237048
2012-12-17,4585.0,,-166.46654238618524,
2012-12-18,5557.0,,-23.68306024332811,
2012-12-19,5267.0,,161.89729689952912,
